Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Height_m,BMI,Gender_male,BMI_Category_Overweight,Age_Group_Senior,Age_Group_Young,Workout_Intensity_Moderate
32,170.0,78.0,16.0,98.0,40.3,77.0,1.7,26.989619377162636,True,True,False,False,False
63,177.0,78.0,3.0,73.0,38.6,9.0,1.77,24.897060231734173,False,False,True,False,False
71,156.0,61.0,9.0,97.0,39.6,53.0,1.56,25.06574621959237,False,True,True,False,False
63,172.0,79.0,15.0,101.0,40.5,102.0,1.72,26.703623580313685,True,True,True,False,True
33,179.0,73.0,23.0,104.0,40.8,134.0,1.79,22.783308885490467,False,False,False,False,True
22,170.0,68.0,21.0,103.0,40.4,103.0,1.7,23.529411764705884,True,False,False,True,True
59,153.0,54.0,26.0,108.0,40.9,181.0,1.53,23.06805074971165,False,False,True,False,True
54,189.0,90.0,24.0,103.0,40.2,166.0,1.89,25.195263290501387,True,True,True,False,True
73,163.0,70.0,24.0,102.0,41.1,174.0,1.63,26.346494034400997,True,True,True,False,True
21,176.0,70.0,2.0,78.0,38.1,6.0,1.76,22.59814049586777,False,False,False,True,False
52,168.0,68.0,18.0,95.0,40.6,95.0,1.68,24.092970521541957,False,False,True,False,False
36,190.0,92.0,19.0,98.0,40.6,101.0,1.9,25.48476454293629,True,True,False,False,False
23,146.0,45.0,18.0,96.0,40.2,93.0,1.46,21.110902608369305,False,False,False,True,False
30,161.0,61.0,30.0,106.0,40.8,184.0,1.61,23.53304270668569,False,False,False,False,True
25,180.0,85.0,23.0,105.0,41.0,131.0,1.8,26.234567901234566,True,True,False,False,True
73,193.0,97.0,10.0,87.0,40.0,56.0,1.93,26.040967542752828,True,True,True,False,False
25,150.0,50.0,21.0,107.0,40.5,133.0,1.5,22.22222222222222,False,False,False,False,True
20,168.0,65.0,15.0,94.0,40.1,69.0,1.68,23.030045351473927,False,False,False,True,False
63,179.0,83.0,16.0,92.0,40.2,89.0,1.79,25.90431010268094,True,True,True,False,False
42,160.0,58.0,17.0,91.0,40.5,82.0,1.6,22.65625,False,False,True,False,False
30,182.0,86.0,25.0,94.0,41.0,108.0,1.82,25.96304794106992,True,True,False,False,False
31,166.0,64.0,26.0,104.0,40.8,154.0,1.66,23.225431847873423,False,False,False,False,True
21,175.0,74.0,12.0,96.0,40.0,57.0,1.75,24.163265306122447,False,False,False,True,False
29,152.0,56.0,25.0,94.0,40.7,123.0,1.52,24.238227146814403,False,False,False,False,False
46,170.0,72.0,16.0,94.0,40.1,76.0,1.7,24.913494809688583,True,False,True,False,False
51,180.0,83.0,15.0,87.0,40.5,63.0,1.8,25.61728395061728,False,True,True,False,False
32,169.0,66.0,24.0,109.0,40.8,154.0,1.69,23.1084345786212,False,False,False,False,True
30,176.0,78.0,8.0,87.0,39.6,25.0,1.76,25.180785123966945,True,True,False,False,False
23,182.0,84.0,15.0,93.0,40.6,57.0,1.82,25.35925612848689,True,True,False,True,False
45,198.0,100.0,16.0,97.0,39.9,93.0,1.98,25.507601265177023,True,True,True,False,False
71,168.0,74.0,18.0,102.0,40.3,130.0,1.68,26.218820861678008,True,True,True,False,True
29,159.0,59.0,21.0,100.0,40.5,116.0,1.59,23.337684427040067,False,False,False,False,True
32,146.0,51.0,13.0,86.0,39.9,54.0,1.46,23.925689622818545,False,False,False,False,False
43,194.0,96.0,13.0,95.0,40.0,69.0,1.94,25.507492826017643,True,True,True,False,False
58,161.0,62.0,19.0,104.0,40.5,122.0,1.61,23.9188302920412,False,False,True,False,True
46,169.0,73.0,19.0,101.0,40.5,109.0,1.69,25.55932915514163,False,True,True,False,True
51,205.0,109.0,14.0,94.0,40.1,81.0,2.05,25.936942296252237,True,True,True,False,False
77,166.0,63.0,19.0,107.0,40.5,134.0,1.66,22.8625344752504,False,False,True,False,True
33,190.0,90.0,11.0,101.0,40.0,62.0,1.9,24.930747922437675,True,False,False,False,True
20,178.0,79.0,4.0,78.0,38.7,5.0,1.78,24.933720489837143,True,False,False,True,False
33,183.0,87.0,23.0,100.0,41.3,124.0,1.83,25.97867956642479,True,True,False,False,True
55,184.0,92.0,17.0,97.0,40.5,104.0,1.84,27.173913043478255,True,True,True,False,False
21,171.0,72.0,5.0,86.0,39.4,12.0,1.71,24.62296091104956,True,False,False,True,False
50,180.0,83.0,29.0,116.0,41.2,247.0,1.8,25.61728395061728,True,True,True,False,True
22,175.0,66.0,7.0,90.0,39.3,30.0,1.75,21.551020408163264,False,False,False,True,False
30,184.0,90.0,14.0,101.0,39.9,76.0,1.84,26.583175803402646,True,True,False,False,True
51,183.0,92.0,15.0,99.0,40.2,93.0,1.83,27.47170712771357,True,True,True,False,False
52,176.0,82.0,4.0,80.0,38.9,13.0,1.76,26.47210743801653,True,True,True,False,False
67,183.0,91.0,15.0,93.0,40.5,91.0,1.83,27.173101615455817,True,True,True,False,False
38,165.0,61.0,25.0,107.0,40.6,160.0,1.65,22.4058769513315,False,False,False,False,True
24,154.0,57.0,2.0,79.0,38.1,6.0,1.54,24.034407151290267,False,False,False,True,False
77,170.0,75.0,7.0,87.0,39.8,33.0,1.7,25.95155709342561,False,True,True,False,False
76,184.0,90.0,17.0,101.0,40.1,130.0,1.84,26.583175803402646,True,True,True,False,True
29,186.0,90.0,8.0,91.0,39.6,31.0,1.86,26.01456815816857,True,True,False,False,False
33,172.0,68.0,12.0,93.0,40.3,57.0,1.72,22.985397512168745,False,False,False,False,False
38,189.0,91.0,15.0,101.0,40.0,88.0,1.89,25.475210660395845,True,True,False,False,True
31,172.0,72.0,27.0,112.0,41.0,180.0,1.72,24.337479718766904,False,False,False,False,True
67,173.0,74.0,4.0,76.0,38.8,14.0,1.73,24.72518293294129,False,False,True,False,False
37,170.0,76.0,7.0,86.0,39.3,23.0,1.7,26.29757785467128,True,True,False,False,False
23,160.0,59.0,5.0,88.0,39.4,21.0,1.6,23.046875,False,False,False,True,False
45,193.0,93.0,6.0,90.0,39.7,27.0,1.93,24.967113211092915,True,False,True,False,False
21,175.0,67.0,17.0,93.0,40.4,77.0,1.75,21.877551020408163,False,False,False,True,False
26,166.0,64.0,20.0,92.0,40.3,91.0,1.66,23.225431847873423,False,False,False,False,False
41,165.0,67.0,7.0,88.0,39.4,30.0,1.65,24.6097337006428,False,False,True,False,False
57,174.0,72.0,24.0,107.0,40.6,158.0,1.74,23.78121284185493,False,False,True,False,True
37,194.0,96.0,11.0,94.0,39.7,53.0,1.94,25.507492826017643,True,True,False,False,False
23,176.0,77.0,28.0,102.0,41.1,140.0,1.76,24.857954545454547,True,False,False,True,True
31,153.0,51.0,5.0,80.0,39.2,18.0,1.53,21.78649237472767,False,False,False,False,False
61,178.0,86.0,12.0,92.0,39.9,66.0,1.78,27.143037495265748,True,True,True,False,False
20,192.0,91.0,25.0,94.0,40.8,98.0,1.92,24.68532986111111,True,False,False,True,False
39,187.0,87.0,13.0,101.0,40.2,70.0,1.87,24.879178701135288,False,False,False,False,True
73,150.0,50.0,27.0,111.0,41.0,205.0,1.5,22.22222222222222,False,False,True,False,True
35,200.0,98.0,5.0,93.0,39.4,23.0,2.0,24.5,True,False,False,False,False
25,167.0,61.0,24.0,107.0,40.2,148.0,1.67,21.872422819032597,False,False,False,False,True
68,159.0,63.0,28.0,105.0,41.1,187.0,1.59,24.91990032039872,False,False,True,False,True
21,160.0,54.0,24.0,103.0,40.3,138.0,1.6,21.09375,False,False,False,True,True
20,176.0,76.0,26.0,116.0,40.9,180.0,1.76,24.535123966942148,True,False,False,True,True
47,189.0,89.0,19.0,99.0,40.4,113.0,1.89,24.915315920606925,True,False,True,False,False
24,199.0,102.0,4.0,86.0,39.2,13.0,1.99,25.75692533016843,True,True,False,True,False
38,182.0,80.0,23.0,106.0,41.0,147.0,1.82,24.151672503320853,True,False,False,False,True
41,170.0,68.0,16.0,101.0,40.2,91.0,1.7,23.529411764705884,False,False,True,False,True
24,171.0,71.0,5.0,87.0,39.2,19.0,1.71,24.28097534284053,False,False,False,True,False
79,200.0,99.0,13.0,88.0,39.9,79.0,2.0,24.75,True,False,True,False,False
65,181.0,83.0,18.0,100.0,40.0,123.0,1.81,25.33500198406642,True,True,True,False,True
77,181.0,85.0,7.0,85.0,39.5,36.0,1.81,25.94548395958609,True,True,True,False,False
37,181.0,82.0,26.0,101.0,40.6,146.0,1.81,25.029760996306585,True,True,False,False,True
45,156.0,60.0,19.0,104.0,40.5,118.0,1.56,24.65483234714004,False,False,True,False,True
49,189.0,96.0,3.0,86.0,39.0,13.0,1.89,26.874947509868147,True,True,True,False,False
21,188.0,78.0,21.0,91.0,41.0,87.0,1.88,22.068809416025356,False,False,False,True,False
37,175.0,74.0,18.0,95.0,40.3,82.0,1.75,24.163265306122447,True,False,False,False,False
42,192.0,90.0,18.0,94.0,40.3,90.0,1.92,24.4140625,True,False,True,False,False
35,173.0,78.0,12.0,85.0,40.0,36.0,1.73,26.06167930769488,True,True,False,False,False
68,186.0,94.0,8.0,87.0,39.6,42.0,1.86,27.170771187420502,True,True,True,False,False
39,174.0,71.0,2.0,88.0,38.3,8.0,1.74,23.450918219051392,False,False,False,False,False
49,179.0,82.0,23.0,97.0,41.0,129.0,1.79,25.592209980961893,True,True,True,False,False
49,166.0,63.0,25.0,108.0,40.3,167.0,1.66,22.8625344752504,False,False,True,False,True
77,183.0,76.0,2.0,81.0,38.3,8.0,1.83,22.69401893158948,False,False,True,False,False
28,165.0,58.0,5.0,83.0,38.8,18.0,1.65,21.30394857667585,False,False,False,False,False
24,164.0,63.0,16.0,94.0,40.2,76.0,1.64,23.423557406305772,False,False,False,True,False
49,156.0,57.0,25.0,112.0,40.9,179.0,1.56,23.42209072978304,False,False,True,False,True
47,164.0,62.0,3.0,79.0,38.5,11.0,1.64,23.051754907792983,False,False,True,False,False
43,173.0,67.0,11.0,95.0,39.7,56.0,1.73,22.386314277122523,False,False,True,False,False
63,181.0,83.0,11.0,95.0,39.6,66.0,1.81,25.33500198406642,True,True,True,False,False
29,173.0,77.0,13.0,91.0,40.0,47.0,1.73,25.72755521400648,True,True,False,False,False
66,184.0,89.0,9.0,85.0,39.3,43.0,1.84,26.28780718336484,True,True,True,False,False
58,169.0,72.0,6.0,89.0,39.1,28.0,1.69,25.209201358495854,False,True,True,False,False
32,180.0,71.0,1.0,77.0,37.7,3.0,1.8,21.91358024691358,False,False,False,False,False
50,188.0,95.0,25.0,109.0,40.9,193.0,1.88,26.87867813490267,True,True,True,False,True
36,160.0,62.0,13.0,99.0,40.1,71.0,1.6,24.21875,False,False,False,False,False
33,163.0,63.0,12.0,93.0,39.9,57.0,1.63,23.711844630960897,False,False,False,False,False
34,167.0,66.0,12.0,99.0,39.9,65.0,1.67,23.66524436157625,False,False,False,False,False
78,160.0,62.0,15.0,91.0,39.9,81.0,1.6,24.21875,False,False,True,False,False
44,169.0,69.0,7.0,88.0,39.8,31.0,1.69,24.158817968558527,False,False,True,False,False
40,149.0,54.0,15.0,93.0,40.0,75.0,1.49,24.32322868339264,False,False,True,False,False
59,169.0,64.0,29.0,114.0,41.1,217.0,1.69,22.40817898532965,False,False,True,False,True
32,181.0,84.0,17.0,101.0,40.0,92.0,1.81,25.640242971826257,True,True,False,False,True
68,174.0,76.0,26.0,110.0,40.7,217.0,1.74,25.102391333069097,True,True,True,False,True
20,160.0,53.0,20.0,97.0,40.5,102.0,1.6,20.703125,False,False,False,True,False
73,184.0,90.0,10.0,90.0,39.6,59.0,1.84,26.583175803402646,True,True,True,False,False
45,183.0,86.0,16.0,98.0,40.2,90.0,1.83,25.68007405416704,True,True,True,False,False
72,170.0,69.0,20.0,107.0,40.4,138.0,1.7,23.87543252595156,False,False,True,False,True
61,195.0,105.0,11.0,96.0,39.7,72.0,1.95,27.613412228796847,True,True,True,False,False
20,168.0,63.0,22.0,104.0,40.7,126.0,1.68,22.321428571428577,False,False,False,True,True
25,196.0,98.0,11.0,87.0,39.9,36.0,1.96,25.51020408163265,True,True,False,False,False
28,151.0,48.0,25.0,101.0,40.7,144.0,1.51,21.05170825840972,False,False,False,False,True
40,180.0,84.0,28.0,101.0,41.1,163.0,1.8,25.925925925925924,True,True,True,False,True
21,162.0,60.0,26.0,98.0,40.6,134.0,1.62,22.86236854138088,False,False,False,True,False
29,197.0,94.0,17.0,105.0,40.3,104.0,1.97,24.221185807415804,True,False,False,False,True
20,155.0,54.0,24.0,110.0,40.7,156.0,1.55,22.476586888657646,False,False,False,True,True
69,167.0,63.0,14.0,98.0,40.2,83.0,1.67,22.58955143605005,False,False,True,False,False
56,164.0,68.0,10.0,96.0,39.8,54.0,1.64,25.282569898869724,False,True,True,False,False
24,182.0,86.0,18.0,91.0,40.2,64.0,1.82,25.96304794106992,True,True,False,True,False
40,157.0,56.0,4.0,87.0,38.4,17.0,1.57,22.7189744005842,False,False,True,False,False
61,184.0,83.0,12.0,86.0,39.9,54.0,1.84,24.515595463137995,True,False,True,False,False
56,158.0,57.0,6.0,81.0,38.9,24.0,1.58,22.832879346258608,False,False,True,False,False
63,159.0,62.0,29.0,104.0,40.4,189.0,1.59,24.52434634705905,False,False,True,False,True
60,169.0,73.0,10.0,95.0,40.0,53.0,1.69,25.55932915514163,False,True,True,False,False
50,175.0,77.0,2.0,77.0,38.4,6.0,1.75,25.142857142857142,False,True,True,False,False
75,179.0,83.0,26.0,109.0,40.8,181.0,1.79,25.90431010268094,False,True,True,False,True
31,182.0,89.0,18.0,103.0,40.1,104.0,1.82,26.86873565994445,True,True,False,False,True
40,175.0,77.0,5.0,79.0,39.3,12.0,1.75,25.142857142857142,True,True,True,False,False
22,165.0,60.0,24.0,105.0,40.9,142.0,1.65,22.03856749311295,False,False,False,True,True
37,154.0,55.0,6.0,92.0,39.1,29.0,1.54,23.19109461966605,False,False,False,False,False
47,173.0,79.0,28.0,111.0,40.5,211.0,1.73,26.395803401383272,True,True,True,False,True
57,161.0,61.0,30.0,116.0,41.0,231.0,1.61,23.53304270668569,False,False,True,False,True
59,186.0,90.0,9.0,88.0,39.9,44.0,1.86,26.01456815816857,True,True,True,False,False
28,162.0,65.0,17.0,96.0,40.2,85.0,1.62,24.76756591982929,False,False,False,False,False
50,184.0,87.0,15.0,96.0,40.1,84.0,1.84,25.697069943289225,True,True,True,False,False
22,190.0,88.0,16.0,85.0,40.4,42.0,1.9,24.37673130193906,True,False,False,True,False
44,175.0,73.0,14.0,95.0,40.4,68.0,1.75,23.836734693877556,True,False,True,False,False
44,162.0,60.0,9.0,87.0,39.2,39.0,1.62,22.86236854138088,False,False,True,False,False
78,184.0,87.0,11.0,94.0,39.6,73.0,1.84,25.697069943289225,True,True,True,False,False
25,200.0,99.0,23.0,100.0,40.4,121.0,2.0,24.75,True,False,False,False,True
24,178.0,81.0,6.0,85.0,39.7,15.0,1.78,25.5649539199596,True,True,False,True,False
22,162.0,56.0,2.0,82.0,38.2,7.0,1.62,21.33821063862216,False,False,False,True,False
38,169.0,70.0,1.0,82.0,37.8,4.0,1.69,24.508945765204302,False,False,False,False,False
52,157.0,56.0,16.0,93.0,40.2,83.0,1.57,22.7189744005842,False,False,True,False,False
48,191.0,88.0,8.0,84.0,39.6,30.0,1.91,24.12214577451276,True,False,True,False,False
45,183.0,72.0,7.0,89.0,39.7,31.0,1.83,21.49959688255845,False,False,True,False,False
43,170.0,73.0,28.0,106.0,40.9,181.0,1.7,25.25951557093426,True,True,True,False,True
55,200.0,99.0,26.0,95.0,41.0,155.0,2.0,24.75,True,False,True,False,False
75,174.0,77.0,1.0,73.0,37.3,3.0,1.74,25.43268595587264,False,True,True,False,False
62,179.0,83.0,4.0,87.0,38.7,19.0,1.79,25.90431010268094,True,True,True,False,False
25,161.0,63.0,2.0,84.0,38.3,7.0,1.61,24.3046178773967,False,False,False,False,False
50,154.0,62.0,22.0,100.0,40.6,129.0,1.54,26.14268848035082,False,True,True,False,True
37,163.0,57.0,23.0,102.0,40.6,136.0,1.63,21.453573713726524,False,False,False,False,True
25,210.0,111.0,22.0,104.0,40.6,135.0,2.1,25.170068027210885,True,True,False,False,True
44,153.0,56.0,8.0,91.0,39.5,39.0,1.53,23.92242299970097,False,False,True,False,False
22,197.0,99.0,18.0,91.0,40.5,68.0,1.97,25.50954675461877,True,True,False,True,False
24,189.0,92.0,6.0,88.0,39.2,19.0,1.89,25.755158030290307,True,True,False,True,False
59,168.0,64.0,14.0,94.0,40.2,75.0,1.68,22.67573696145125,False,False,True,False,False
64,166.0,61.0,16.0,100.0,40.5,98.0,1.66,22.13673973000436,False,False,True,False,True
64,184.0,93.0,19.0,108.0,40.4,156.0,1.84,27.469281663516067,True,True,True,False,True
65,186.0,93.0,13.0,97.0,39.9,86.0,1.86,26.881720430107524,True,True,True,False,False
55,194.0,99.0,20.0,100.0,40.6,134.0,1.94,26.304601976830696,True,True,True,False,True
27,174.0,81.0,8.0,77.0,39.7,12.0,1.74,26.7538644470868,True,True,False,False,False
32,188.0,94.0,19.0,95.0,40.6,90.0,1.88,26.595744680851062,True,True,False,False,False
27,171.0,72.0,29.0,111.0,41.1,186.0,1.71,24.62296091104956,True,False,False,False,True
39,159.0,59.0,18.0,100.0,40.1,102.0,1.59,23.337684427040067,False,False,False,False,True
23,155.0,52.0,16.0,94.0,40.1,78.0,1.55,21.64412070759625,False,False,False,True,False
41,155.0,56.0,20.0,96.0,40.4,107.0,1.55,23.30905306971904,False,False,True,False,False
61,165.0,79.0,9.0,88.0,39.5,43.0,1.65,29.017447199265384,True,True,True,False,False
25,205.0,108.0,19.0,99.0,40.4,101.0,2.05,25.698988697204047,True,True,False,False,False
25,178.0,83.0,26.0,112.0,40.8,175.0,1.78,26.19618735008206,True,True,False,False,True
27,187.0,82.0,25.0,101.0,40.8,128.0,1.87,23.449340844748203,True,False,False,False,True
53,158.0,60.0,14.0,87.0,40.2,64.0,1.58,24.03460983816696,False,False,True,False,False
36,194.0,96.0,8.0,82.0,39.4,24.0,1.94,25.507492826017643,True,True,False,False,False
22,151.0,50.0,7.0,98.0,39.5,37.0,1.51,21.928862769176792,False,False,False,True,False
70,199.0,103.0,21.0,106.0,40.7,177.0,1.99,26.009444205954395,True,True,True,False,True
51,169.0,70.0,9.0,98.0,39.8,50.0,1.69,24.508945765204302,False,False,True,False,False
56,195.0,94.0,21.0,107.0,40.7,162.0,1.95,24.720578566732414,True,False,True,False,True
40,163.0,63.0,4.0,81.0,38.9,14.0,1.63,23.711844630960897,False,False,True,False,False
71,175.0,77.0,2.0,80.0,38.2,8.0,1.75,25.142857142857142,True,True,True,False,False
36,184.0,82.0,13.0,89.0,40.0,49.0,1.84,24.22022684310019,True,False,False,False,False
47,171.0,75.0,29.0,116.0,41.1,238.0,1.71,25.64891761567662,True,True,True,False,True
28,161.0,64.0,21.0,110.0,40.5,136.0,1.61,24.690405462752206,False,False,False,False,True
55,164.0,59.0,10.0,86.0,39.9,45.0,1.64,21.936347412254616,False,False,True,False,False
28,157.0,61.0,17.0,90.0,40.5,75.0,1.57,24.747454257779214,False,False,False,False,False
20,178.0,76.0,25.0,107.0,40.8,147.0,1.78,23.98687034465345,False,False,False,True,True
22,182.0,74.0,9.0,85.0,39.8,32.0,1.82,22.34029706557179,False,False,False,True,False
28,191.0,89.0,22.0,106.0,40.3,134.0,1.91,24.39626106740495,True,False,False,False,True
23,170.0,63.0,15.0,99.0,40.3,79.0,1.7,21.79930795847751,False,False,False,True,False
23,179.0,74.0,15.0,89.0,40.0,44.0,1.79,23.095409007209515,True,False,False,True,False
70,167.0,76.0,19.0,97.0,40.6,123.0,1.67,27.25088744666356,True,True,True,False,False
60,165.0,60.0,3.0,88.0,38.9,14.0,1.65,22.03856749311295,False,False,True,False,False
34,149.0,47.0,25.0,100.0,40.9,144.0,1.49,21.170217557767668,False,False,False,False,True
27,172.0,67.0,4.0,90.0,39.0,17.0,1.72,22.647376960519203,False,False,False,False,False
20,172.0,70.0,21.0,112.0,40.9,136.0,1.72,23.661438615467823,False,False,False,True,True
37,189.0,92.0,16.0,98.0,40.4,86.0,1.89,25.755158030290307,True,True,False,False,False
24,184.0,79.0,24.0,102.0,40.6,122.0,1.84,23.334120982986768,True,False,False,True,True
25,161.0,62.0,14.0,95.0,40.5,68.0,1.61,23.9188302920412,False,False,False,False,False
79,190.0,92.0,22.0,99.0,40.6,166.0,1.9,25.48476454293629,True,True,True,False,False
30,183.0,81.0,10.0,88.0,40.1,33.0,1.83,24.187046492878256,True,False,False,False,False
35,173.0,67.0,29.0,115.0,41.1,206.0,1.73,22.386314277122523,False,False,False,False,True
56,160.0,57.0,25.0,104.0,40.2,161.0,1.6,22.265625,False,False,True,False,True
26,204.0,107.0,30.0,106.0,40.6,191.0,2.04,25.71126489811611,True,True,False,False,True
33,153.0,54.0,12.0,93.0,39.8,59.0,1.53,23.06805074971165,False,False,False,False,False
58,207.0,105.0,8.0,91.0,39.5,45.0,2.07,24.50465588461808,True,False,True,False,False
28,167.0,66.0,12.0,96.0,40.5,60.0,1.67,23.66524436157625,False,False,False,False,False
30,166.0,58.0,28.0,111.0,41.0,188.0,1.66,21.04804761213529,False,False,False,False,True
24,162.0,62.0,15.0,89.0,40.1,63.0,1.62,23.624447492760247,False,False,False,True,False
52,152.0,51.0,15.0,97.0,40.1,86.0,1.52,22.07409972299169,False,False,True,False,False
57,172.0,73.0,5.0,86.0,39.5,22.0,1.72,24.675500270416443,False,False,True,False,False
68,203.0,102.0,21.0,111.0,40.9,190.0,2.03,24.75187459050208,True,False,True,False,True
39,191.0,90.0,14.0,88.0,40.2,55.0,1.91,24.67037636029714,True,False,False,False,False
50,185.0,88.0,11.0,85.0,40.1,44.0,1.85,25.712198685171657,True,True,True,False,False
50,168.0,67.0,5.0,81.0,39.2,19.0,1.68,23.73866213151928,False,False,True,False,False
33,143.0,46.0,6.0,84.0,39.1,24.0,1.43,22.494987529952567,False,False,False,False,False
63,167.0,66.0,25.0,101.0,40.8,153.0,1.67,23.66524436157625,False,False,True,False,True
58,170.0,72.0,11.0,97.0,40.1,61.0,1.7,24.913494809688583,False,False,True,False,False
59,171.0,83.0,27.0,102.0,41.0,185.0,1.71,28.384802161348794,True,True,True,False,True
20,166.0,66.0,9.0,96.0,39.5,43.0,1.66,23.95122659311947,False,False,False,True,False
70,166.0,65.0,27.0,109.0,40.4,192.0,1.66,23.588329220496444,False,False,True,False,True
71,198.0,102.0,22.0,104.0,40.6,179.0,1.98,26.017753290480563,True,True,True,False,True
37,153.0,56.0,18.0,104.0,40.5,110.0,1.53,23.92242299970097,False,False,False,False,True
33,177.0,74.0,4.0,83.0,39.0,14.0,1.77,23.620287912158062,False,False,False,False,False
28,191.0,91.0,30.0,111.0,41.0,207.0,1.91,24.94449165318933,True,False,False,False,True
